DATE,PRCP,TMAX,TMIN,drougth
13/04/1970,0.0,56,37,False
14/04/1970,0.0,59,36,False
15/04/1970,0.0,58,38,False
16/04/1970,0.0,61,37,False
17/04/1970,0.0,62,40,False
18/04/1970,0.4,47,41,True
19/04/1970,0.27,52,40,True
20/04/1970,0.0,49,39,False
21/04/1970,0.02,49,41,True
22/04/1970,0.01,53,42,True
23/04/1970,0.1,50,42,True
24/04/1970,0.2,47,38,True
25/04/1970,0.01,46,36,True
26/04/1970,0.0,49,35,False
27/04/1970,0.24,48,34,True
28/04/1970,0.0,57,36,False
29/04/1970,0.38,47,40,True
30/04/1970,0.01,58,45,True
01/05/1970,0.0,61,44,False
02/05/1970,0.0,63,44,False
03/05/1970,0.0,73,45,False
04/05/1970,0.0,62,49,False
05/05/1970,0.0,57,47,False
06/05/1970,0.0,58,45,False
07/05/1970,0.0,59,41,False
08/05/1970,0.23,56,45,True
09/05/1970,0.0,54,41,False
10/05/1970,0.17,53,39,True
11/05/1970,0.0,59,39,False
12/05/1970,0.06,56,42,True
13/05/1970,0.0,61,38,False
14/05/1970,0.0,70,44,False
15/05/1970,0.0,80,51,False
16/05/1970,0.0,71,51,False
17/05/1970,0.0,62,48,False
18/05/1970,0.0,66,44,False
19/05/1970,0.0,61,45,False
20/05/1970,0.0,60,49,False
21/05/1970,0.0,64,47,False
22/05/1970,0.01,65,50,True
23/05/1970,0.0,66,51,False
24/05/1970,0.0,73,49,False
25/05/1970,0.0,77,51,False
26/05/1970,0.0,62,46,False
27/05/1970,0.0,60,47,False
28/05/1970,0.01,62,47,True
29/05/1970,0.69,54,48,True
30/05/1970,0.0,64,47,False
31/05/1970,0.0,77,49,False
01/06/1970,0.0,94,56,False
02/06/1970,0.0,94,63,False
03/06/1970,0.0,76,55,False
04/06/1970,0.01,71,51,True
05/06/1970,0.0,80,52,False
06/06/1970,0.0,75,54,False
07/06/1970,0.0,67,52,False
08/06/1970,0.0,63,47,False
09/06/1970,0.16,60,47,True
10/06/1970,0.0,64,47,False
11/06/1970,0.01,61,48,True
12/06/1970,0.0,70,48,False
13/06/1970,0.0,75,54,False
14/06/1970,0.02,63,55,True
15/06/1970,0.03,55,52,True
16/06/1970,0.0,61,50,False
17/06/1970,0.0,76,50,False
18/06/1970,0.0,82,55,False
19/06/1970,0.0,84,55,False
20/06/1970,0.0,86,59,False
21/06/1970,0.0,84,61,False
22/06/1970,0.0,80,55,False
23/06/1970,0.0,80,52,False
24/06/1970,0.0,76,52,False
25/06/1970,0.0,83,53,False
26/06/1970,0.0,76,58,False
27/06/1970,0.06,60,51,True
28/06/1970,0.06,60,50,True
29/06/1970,0.08,63,48,True
30/06/1970,0.0,63,47,False
01/07/1970,0.01,68,53,True
02/07/1970,0.0,82,60,False
03/07/1970,0.0,86,61,False
04/07/1970,0.0,81,60,False
05/07/1970,0.0,75,53,False
06/07/1970,0.0,75,52,False
07/07/1970,0.0,79,59,False
08/07/1970,0.0,82,58,False
09/07/1970,0.0,78,55,False
10/07/1970,0.0,77,51,False
11/07/1970,0.0,76,51,False
12/07/1970,0.0,76,53,False
13/07/1970,0.0,76,51,False
14/07/1970,0.0,83,54,False
15/07/1970,0.0,90,62,False
16/07/1970,0.01,73,57,True
17/07/1970,0.0,76,53,False
18/07/1970,0.0,85,56,False
19/07/1970,0.0,81,58,False
20/07/1970,0.0,72,55,False
21/07/1970,0.0,67,53,False
22/07/1970,0.0,71,51,False
23/07/1970,0.0,75,53,False
24/07/1970,0.0,70,54,False
25/07/1970,0.14,63,53,True
26/07/1970,0.3,66,58,True
27/07/1970,0.02,67,54,True
28/07/1970,0.0,70,52,False
29/07/1970,0.0,61,52,False
30/07/1970,0.0,70,53,False
31/07/1970,0.0,76,52,False
01/08/1970,0.02,64,55,True
02/08/1970,0.24,61,54,True
03/08/1970,0.0,73,56,False
04/08/1970,0.0,73,52,False
05/08/1970,0.0,77,55,False
06/08/1970,0.0,76,59,False
07/08/1970,0.01,70,54,True
08/08/1970,0.0,69,53,False
09/08/1970,0.0,74,52,False
10/08/1970,0.0,81,54,False
11/08/1970,0.0,85,56,False
12/08/1970,0.02,76,53,True
13/08/1970,0.03,69,54,True
14/08/1970,0.0,75,53,False
15/08/1970,0.0,82,54,False
16/08/1970,0.0,69,52,False
17/08/1970,0.0,72,56,False
18/08/1970,0.0,77,55,False
19/08/1970,0.0,80,53,False
20/08/1970,0.0,74,56,False
21/08/1970,0.0,80,53,False
22/08/1970,0.0,85,58,False
23/08/1970,0.0,80,56,False
24/08/1970,0.0,67,58,False
25/08/1970,0.0,68,59,False
26/08/1970,0.0,76,56,False
27/08/1970,0.0,66,54,False
28/08/1970,0.0,70,56,False
29/08/1970,0.0,76,54,False
30/08/1970,0.0,80,57,False
31/08/1970,0.0,67,59,False
01/09/1970,0.0,67,57,False
02/09/1970,0.05,65,57,True
03/09/1970,0.43,65,56,True
04/09/1970,0.16,65,53,True
05/09/1970,0.06,60,53,True
06/09/1970,0.36,64,54,True
07/09/1970,0.07,58,52,True
08/09/1970,0.0,63,52,False
09/09/1970,0.0,66,47,False
10/09/1970,0.0,72,49,False
11/09/1970,0.0,66,52,False
12/09/1970,0.0,65,49,False
13/09/1970,0.0,66,41,False
14/09/1970,0.0,66,51,False
15/09/1970,0.0,68,45,False
16/09/1970,0.0,71,52,False
17/09/1970,0.71,63,57,True
18/09/1970,0.12,60,54,True
19/09/1970,0.03,64,53,True
20/09/1970,0.2,59,52,True
21/09/1970,0.0,60,48,False
22/09/1970,0.04,64,51,True
23/09/1970,0.0,59,46,False
24/09/1970,0.0,61,43,False
25/09/1970,0.0,68,44,False
26/09/1970,0.0,78,52,False
27/09/1970,0.0,85,55,False
28/09/1970,0.0,79,52,False
29/09/1970,0.0,73,53,False
30/09/1970,0.0,66,51,False
01/10/1970,0.0,72,49,False
02/10/1970,0.0,74,52,False
03/10/1970,0.0,74,50,False
04/10/1970,0.17,59,55,True
05/10/1970,0.18,58,46,True
06/10/1970,0.06,57,45,True
07/10/1970,0.0,57,41,False
08/10/1970,0.0,55,50,False
09/10/1970,0.24,58,53,True
10/10/1970,0.0,56,49,False
11/10/1970,0.02,58,51,True
12/10/1970,0.0,56,46,False
13/10/1970,0.0,57,41,False
14/10/1970,0.0,65,44,False
15/10/1970,0.0,67,45,False
16/10/1970,0.0,63,40,False
17/10/1970,0.23,53,45,True
18/10/1970,0.07,60,50,True
19/10/1970,0.15,56,48,True
20/10/1970,0.29,54,43,True
21/10/1970,0.43,50,42,True
22/10/1970,0.56,51,44,True
23/10/1970,0.07,51,44,True
24/10/1970,0.05,49,40,True
25/10/1970,0.0,46,38,False
26/10/1970,0.0,47,35,False
27/10/1970,0.0,49,31,False
28/10/1970,0.0,56,35,False
29/10/1970,0.0,56,31,False
30/10/1970,0.0,57,33,False
31/10/1970,0.0,65,44,False
01/11/1970,0.0,62,41,False
02/11/1970,0.0,72,43,False
03/11/1970,0.0,70,52,False
04/11/1970,0.01,63,44,True
05/11/1970,0.13,50,43,True
06/11/1970,0.06,61,49,True
07/11/1970,0.27,57,49,True
08/11/1970,0.84,56,50,True
09/11/1970,0.16,55,44,True
10/11/1970,0.18,51,43,True
11/11/1970,0.77,57,47,True
12/11/1970,0.12,55,44,True
13/11/1970,0.0,54,40,False
14/11/1970,0.0,63,48,False
15/11/1970,0.07,59,50,True
16/11/1970,0.07,53,48,True
17/11/1970,0.05,51,46,True
18/11/1970,0.0,49,44,False
19/11/1970,0.04,49,45,True
20/11/1970,0.0,47,36,False
21/11/1970,0.0,36,28,False
22/11/1970,0.04,37,27,True
23/11/1970,1.08,53,32,True
24/11/1970,0.16,54,38,True
25/11/1970,0.02,41,35,True
26/11/1970,0.45,39,33,True
27/11/1970,0.26,44,36,True
28/11/1970,0.0,41,32,False
29/11/1970,0.05,38,28,True
30/11/1970,0.2,41,36,True
01/12/1970,0.27,38,34,True
02/12/1970,0.01,40,35,True
03/12/1970,0.13,42,35,True
04/12/1970,0.03,40,34,True
05/12/1970,1.67,51,37,True
06/12/1970,1.39,52,48,True
07/12/1970,0.33,53,37,True
08/12/1970,0.0,43,33,False
09/12/1970,0.0,43,34,False
10/12/1970,0.85,49,40,True
11/12/1970,0.0,46,37,False
12/12/1970,0.0,42,33,False
13/12/1970,0.01,43,37,True
14/12/1970,0.38,44,38,True
15/12/1970,0.34,46,38,True
16/12/1970,0.42,48,41,True
17/12/1970,0.0,46,34,False
18/12/1970,0.0,39,30,False
19/12/1970,0.23,38,32,True
20/12/1970,0.33,41,33,True
21/12/1970,0.0,36,29,False
22/12/1970,0.0,35,27,False
23/12/1970,0.0,39,34,False
24/12/1970,0.0,40,32,False
25/12/1970,0.0,36,33,False
26/12/1970,0.03,36,31,True
27/12/1970,0.26,43,36,True
28/12/1970,0.35,45,39,True
29/12/1970,0.21,42,37,True
30/12/1970,1.04,46,40,True
31/12/1970,0.0,42,32,False
01/01/1971,0.0,38,30,False
02/01/1971,0.0,34,29,False
03/01/1971,0.0,32,24,False
04/01/1971,0.0,35,25,False
05/01/1971,0.0,35,24,False
06/01/1971,0.01,35,30,True
07/01/1971,0.11,43,32,True
08/01/1971,0.54,46,43,True
09/01/1971,0.12,48,42,True
10/01/1971,0.25,42,33,True
11/01/1971,0.24,34,27,True
12/01/1971,0.07,34,28,True
13/01/1971,0.06,34,26,True
14/01/1971,0.52,38,28,True
15/01/1971,0.82,50,38,True
16/01/1971,0.31,54,42,True
17/01/1971,0.03,53,45,True
18/01/1971,0.56,55,45,True
19/01/1971,0.2,53,40,True
20/01/1971,0.05,41,36,True
21/01/1971,0.11,40,35,True
22/01/1971,0.05,44,35,True
23/01/1971,0.0,44,43,False
24/01/1971,0.59,43,40,True
25/01/1971,0.51,47,36,True
26/01/1971,0.16,52,44,True
27/01/1971,0.0,50,40,False
28/01/1971,0.0,43,37,False
29/01/1971,0.01,48,35,True
30/01/1971,0.0,52,48,False
31/01/1971,0.0,54,48,False
01/02/1971,0.01,48,43,True
02/02/1971,0.07,46,36,True
03/02/1971,0.15,44,36,True
04/02/1971,0.45,43,35,True
05/02/1971,0.0,44,34,False
06/02/1971,0.0,42,29,False
07/02/1971,0.0,46,31,False
08/02/1971,0.0,49,32,False
09/02/1971,0.38,47,37,True
10/02/1971,0.31,53,46,True
11/02/1971,0.0,56,47,False
12/02/1971,0.04,52,45,True
13/02/1971,0.05,56,48,True
14/02/1971,0.74,56,45,True
15/02/1971,0.52,49,44,True
16/02/1971,0.0,51,41,False
17/02/1971,0.0,51,42,False
18/02/1971,0.55,46,40,True
19/02/1971,0.11,44,37,True
20/02/1971,0.0,45,32,False
21/02/1971,0.07,46,34,True
22/02/1971,0.2,48,41,True
23/02/1971,0.13,48,42,True
24/02/1971,0.31,47,37,True
25/02/1971,0.0,47,32,False
26/02/1971,0.04,40,32,True
27/02/1971,0.12,38,28,True
28/02/1971,0.11,37,24,True
01/03/1971,0.0,39,23,False
02/03/1971,0.32,44,31,True
03/03/1971,0.09,41,33,True
04/03/1971,0.21,39,33,True
05/03/1971,0.0,42,30,False
06/03/1971,0.36,43,35,True
07/03/1971,0.67,47,34,True
08/03/1971,0.0,44,35,False
09/03/1971,0.34,45,37,True
10/03/1971,0.87,47,42,True
11/03/1971,0.5,45,41,True
12/03/1971,0.22,51,42,True
13/03/1971,0.12,49,37,True
14/03/1971,0.3,48,37,True
15/03/1971,0.0,46,35,False
16/03/1971,0.14,46,32,True
17/03/1971,0.0,44,32,False
18/03/1971,0.0,49,31,False
19/03/1971,0.0,55,32,False
20/03/1971,0.0,48,35,False
21/03/1971,0.0,49,32,False
22/03/1971,0.6,48,39,True
23/03/1971,0.94,53,45,True
24/03/1971,0.0,49,35,False
25/03/1971,0.1,50,33,True
26/03/1971,0.39,47,39,True
27/03/1971,0.1,45,39,True
28/03/1971,0.3,52,40,True
29/03/1971,0.49,55,42,True
30/03/1971,0.06,46,38,True
31/03/1971,0.0,49,37,False
01/04/1971,0.06,54,33,True
02/04/1971,0.03,53,40,True
03/04/1971,0.0,56,35,False
04/04/1971,0.0,62,35,False
05/04/1971,0.0,69,38,False
06/04/1971,0.12,51,43,True
07/04/1971,0.02,49,40,True
08/04/1971,0.53,51,40,True
09/04/1971,0.96,49,39,True
10/04/1971,0.26,49,36,True
11/04/1971,0.09,48,36,True
12/04/1971,0.0,64,34,False
13/04/1971,0.0,69,51,False
14/04/1971,0.0,57,44,False
15/04/1971,0.05,52,39,True
16/04/1971,0.01,49,41,True
17/04/1971,0.15,56,43,True
18/04/1971,0.0,54,43,False
19/04/1971,0.0,60,40,False
20/04/1971,0.08,51,44,True
21/04/1971,0.0,54,41,False
22/04/1971,0.0,55,41,False
23/04/1971,0.0,56,41,False
24/04/1971,0.03,54,42,True
25/04/1971,0.0,70,41,False
26/04/1971,0.0,76,53,False
27/04/1971,0.0,55,46,False
28/04/1971,0.0,55,44,False
29/04/1971,0.0,60,43,False
30/04/1971,0.0,67,44,False
01/05/1971,0.0,69,50,False
02/05/1971,0.0,71,50,False
03/05/1971,0.0,73,49,False
04/05/1971,0.06,52,47,True
05/05/1971,0.03,51,45,True
06/05/1971,0.0,64,44,False
07/05/1971,0.0,77,48,False
08/05/1971,0.0,59,45,False
09/05/1971,0.0,64,41,False
10/05/1971,0.0,72,45,False
11/05/1971,0.0,87,50,False
12/05/1971,0.11,63,48,True
13/05/1971,0.15,57,43,True
14/05/1971,0.0,57,41,False
15/05/1971,0.22,61,46,True
16/05/1971,0.31,51,41,True
17/05/1971,0.0,57,41,False
18/05/1971,0.1,61,42,True
19/05/1971,0.15,53,45,True
20/05/1971,0.01,54,42,True
21/05/1971,0.0,66,41,False
22/05/1971,0.0,70,48,False
23/05/1971,0.0,66,47,False
24/05/1971,0.05,62,51,True
25/05/1971,0.04,66,53,True
26/05/1971,0.0,67,54,False
27/05/1971,0.0,71,50,False
28/05/1971,0.0,69,47,False
29/05/1971,0.19,51,46,True
30/05/1971,0.0,53,43,False
31/05/1971,0.01,54,47,True
01/06/1971,0.03,55,44,True
02/06/1971,0.0,54,48,False
03/06/1971,0.12,52,48,True
04/06/1971,0.06,60,45,True
05/06/1971,0.0,70,47,False
06/06/1971,0.11,65,48,True
07/06/1971,0.0,62,50,False
08/06/1971,0.0,58,48,False
09/06/1971,0.0,67,44,False
10/06/1971,0.11,62,52,True
11/06/1971,0.0,63,51,False
12/06/1971,0.0,65,50,False
13/06/1971,0.13,60,48,True
14/06/1971,0.01,62,49,True
15/06/1971,0.0,64,48,False
16/06/1971,0.0,64,48,False
17/06/1971,0.0,66,47,False
18/06/1971,0.4,63,53,True
19/06/1971,0.15,66,54,True
20/06/1971,0.0,66,55,False
21/06/1971,0.0,80,53,False
22/06/1971,0.04,70,55,True
23/06/1971,0.0,65,50,False
24/06/1971,0.86,54,47,True
25/06/1971,0.13,62,47,True
26/06/1971,0.02,63,47,True
27/06/1971,0.0,60,49,False
28/06/1971,0.11,55,48,True
29/06/1971,0.0,64,49,False
30/06/1971,0.0,65,48,False
01/07/1971,0.0,65,49,False
02/07/1971,0.0,68,48,False
03/07/1971,0.0,72,49,False
04/07/1971,0.0,63,52,False
05/07/1971,0.17,59,48,True
06/07/1971,0.03,64,47,True
07/07/1971,0.0,71,48,False
08/07/1971,0.08,65,55,True
09/07/1971,0.24,67,54,True
10/07/1971,0.16,59,53,True
11/07/1971,0.0,66,53,False
12/07/1971,0.0,71,53,False
13/07/1971,0.0,77,52,False
14/07/1971,0.0,79,56,False
15/07/1971,0.0,81,56,False
16/07/1971,0.0,80,58,False
17/07/1971,0.0,84,58,False
18/07/1971,0.0,89,61,False
19/07/1971,0.0,87,63,False
20/07/1971,0.0,88,63,False
21/07/1971,0.0,85,61,False
22/07/1971,0.0,76,56,False
23/07/1971,0.0,65,54,False
24/07/1971,0.0,76,54,False
25/07/1971,0.0,86,59,False
26/07/1971,0.0,92,62,False
27/07/1971,0.0,86,59,False
28/07/1971,0.0,82,57,False
29/07/1971,0.0,95,61,False
30/07/1971,0.0,76,58,False
31/07/1971,0.0,71,60,False
01/08/1971,0.0,76,60,False
02/08/1971,0.0,78,56,False
03/08/1971,0.0,75,57,False
04/08/1971,0.0,78,62,False
05/08/1971,0.0,81,63,False
06/08/1971,0.0,77,62,False
07/08/1971,0.0,82,59,False
08/08/1971,0.0,90,61,False
09/08/1971,0.0,94,62,False
10/08/1971,0.0,94,62,False
11/08/1971,0.0,91,61,False
12/08/1971,0.0,82,56,False
13/08/1971,0.0,70,56,False
14/08/1971,0.0,74,57,False
15/08/1971,0.0,77,56,False
16/08/1971,0.0,74,54,False
17/08/1971,0.0,78,57,False
18/08/1971,0.0,78,54,False
19/08/1971,0.0,81,56,False
20/08/1971,0.01,77,62,True
21/08/1971,0.36,74,58,True
22/08/1971,0.1,68,56,True
23/08/1971,0.0,73,55,False
24/08/1971,0.0,79,55,False
25/08/1971,0.0,73,58,False
26/08/1971,0.0,75,53,False
27/08/1971,0.0,77,54,False
28/08/1971,0.0,81,58,False
29/08/1971,0.0,70,56,False
30/08/1971,0.02,72,58,True
31/08/1971,0.08,62,53,True
01/09/1971,0.53,64,53,True
02/09/1971,0.66,65,53,True
03/09/1971,0.0,67,55,False
04/09/1971,0.0,73,50,False
05/09/1971,0.32,61,54,True
06/09/1971,0.22,64,52,True
07/09/1971,0.0,68,49,False
08/09/1971,0.01,62,48,True
09/09/1971,0.1,66,52,True
10/09/1971,0.01,71,50,True
11/09/1971,0.0,67,54,False
12/09/1971,0.0,68,49,False
13/09/1971,0.0,64,53,False
14/09/1971,0.0,63,48,False
15/09/1971,0.0,64,47,False
16/09/1971,0.0,72,52,False
17/09/1971,0.0,76,53,False
18/09/1971,0.0,74,48,False
19/09/1971,0.0,72,49,False
20/09/1971,0.0,70,50,False
21/09/1971,0.0,72,45,False
22/09/1971,0.0,76,47,False
23/09/1971,0.0,65,49,False
24/09/1971,0.55,61,52,True
25/09/1971,0.03,59,49,True
26/09/1971,0.0,61,47,False
27/09/1971,0.41,56,49,True
28/09/1971,0.66,52,45,True
29/09/1971,0.01,55,43,True
30/09/1971,0.0,57,44,False
01/10/1971,0.0,60,47,False
02/10/1971,0.0,64,49,False
03/10/1971,0.0,64,52,False
04/10/1971,0.0,72,57,False
05/10/1971,0.0,70,56,False
06/10/1971,0.01,60,54,True
07/10/1971,0.01,65,52,True
08/10/1971,0.0,67,51,False
09/10/1971,0.0,71,47,False
10/10/1971,0.0,64,54,False
11/10/1971,0.0,63,51,False
12/10/1971,0.0,67,48,False
13/10/1971,0.15,58,46,True
14/10/1971,0.66,49,46,True
15/10/1971,0.0,56,44,False
16/10/1971,0.0,55,42,False
17/10/1971,0.0,50,37,False
18/10/1971,0.66,53,45,True
19/10/1971,0.63,55,46,True
20/10/1971,0.13,54,44,True
21/10/1971,0.0,55,43,False
22/10/1971,0.43,53,47,True
23/10/1971,0.0,52,44,False
24/10/1971,0.0,54,44,False
25/10/1971,0.13,54,47,True
26/10/1971,0.06,51,35,True
27/10/1971,0.3,45,34,True
28/10/1971,0.0,45,30,False
29/10/1971,0.0,43,31,False
30/10/1971,0.19,42,37,True
31/10/1971,0.21,50,37,True
01/11/1971,0.0,52,42,False
02/11/1971,0.0,50,41,False
03/11/1971,1.37,52,44,True
04/11/1971,0.28,51,37,True
05/11/1971,0.0,46,33,False
06/11/1971,0.0,49,35,False
07/11/1971,0.3,52,41,True
08/11/1971,0.05,51,45,True
09/11/1971,0.11,55,46,True
10/11/1971,0.63,52,48,True
11/11/1971,0.1,55,48,True
12/11/1971,0.35,55,46,True
13/11/1971,0.11,55,43,True
14/11/1971,0.1,47,42,True
15/11/1971,0.1,49,42,True
16/11/1971,0.0,48,40,False
17/11/1971,0.04,44,35,True
18/11/1971,0.0,45,38,False
19/11/1971,0.01,52,43,True
20/11/1971,0.0,55,47,False
21/11/1971,0.0,51,42,False
22/11/1971,0.0,47,36,False
23/11/1971,0.31,48,37,True
24/11/1971,0.56,50,40,True
25/11/1971,0.37,47,41,True
26/11/1971,0.17,53,43,True
27/11/1971,0.04,48,44,True
28/11/1971,0.31,48,43,True
29/11/1971,0.0,47,44,False
30/11/1971,0.0,46,37,False
01/12/1971,0.0,49,32,False
02/12/1971,0.16,48,36,True
03/12/1971,0.08,44,37,True
04/12/1971,0.49,47,36,True
05/12/1971,0.05,50,42,True
06/12/1971,0.0,43,32,False
07/12/1971,0.03,34,27,True
08/12/1971,1.61,50,30,True
09/12/1971,0.02,42,37,True
10/12/1971,0.22,38,33,True
11/12/1971,0.1,39,30,True
12/12/1971,0.25,40,34,True
13/12/1971,0.63,41,34,True
14/12/1971,0.2,43,34,True
15/12/1971,0.01,41,34,True
16/12/1971,0.03,48,40,True
17/12/1971,0.35,49,38,True
18/12/1971,0.09,39,32,True
19/12/1971,0.0,42,31,False
20/12/1971,0.51,42,34,True
21/12/1971,0.23,41,34,True
22/12/1971,0.36,46,36,True
23/12/1971,0.05,45,38,True
24/12/1971,0.13,40,33,True
25/12/1971,0.74,39,30,True
26/12/1971,0.0,32,26,False
27/12/1971,0.0,33,25,False
28/12/1971,0.17,31,27,True
29/12/1971,0.13,34,29,True
30/12/1971,0.02,42,32,True
31/12/1971,0.01,43,37,True
01/01/1972,0.07,47,37,True
02/01/1972,0.03,42,31,True
03/01/1972,0.0,37,27,False
04/01/1972,0.0,40,32,False
05/01/1972,0.04,45,39,True
06/01/1972,0.0,46,42,False
07/01/1972,0.14,44,37,True
08/01/1972,0.45,46,35,True
09/01/1972,0.0,47,37,False
10/01/1972,0.4,44,33,True
11/01/1972,0.18,49,35,True
12/01/1972,0.0,43,32,False
13/01/1972,0.0,38,30,False
14/01/1972,0.01,44,35,True
15/01/1972,0.0,45,35,False
16/01/1972,0.17,47,41,True
17/01/1972,0.09,44,36,True
18/01/1972,0.45,48,34,True
19/01/1972,1.03,50,46,True
20/01/1972,1.66,53,48,True
21/01/1972,0.33,50,44,True
22/01/1972,0.14,48,43,True
23/01/1972,0.99,43,34,True
24/01/1972,0.49,35,26,True
25/01/1972,0.55,26,21,True
26/01/1972,0.0,28,20,False
27/01/1972,0.0,29,12,False
28/01/1972,0.0,30,13,False
29/01/1972,0.0,34,24,False
30/01/1972,0.0,35,15,False
31/01/1972,0.02,35,24,True
01/02/1972,0.0,35,19,False
02/02/1972,0.0,38,19,False
03/02/1972,0.0,40,23,False
04/02/1972,0.0,39,24,False
05/02/1972,0.29,41,35,True
06/02/1972,0.3,48,39,True
07/02/1972,0.08,52,45,True
08/02/1972,0.15,51,42,True
09/02/1972,0.0,44,33,False
10/02/1972,0.01,49,30,True
11/02/1972,0.05,46,41,True
12/02/1972,0.61,52,39,True
13/02/1972,0.31,45,37,True
14/02/1972,0.08,45,34,True
15/02/1972,0.21,51,45,True
16/02/1972,0.62,51,37,True
17/02/1972,0.47,46,34,True
18/02/1972,0.07,57,45,True
19/02/1972,0.27,52,42,True
20/02/1972,0.0,48,36,False
21/02/1972,0.0,50,36,False
22/02/1972,0.2,48,36,True
23/02/1972,0.05,48,35,True
24/02/1972,0.17,42,37,True
25/02/1972,0.02,48,37,True
26/02/1972,0.34,44,34,True
27/02/1972,2.23,57,43,True
28/02/1972,1.46,56,40,True
29/02/1972,0.12,45,34,True
01/03/1972,0.18,46,34,True
02/03/1972,0.08,46,38,True
03/03/1972,0.0,45,36,False
04/03/1972,0.4,44,35,True
05/03/1972,2.7,54,41,True
06/03/1972,0.0,46,33,False
07/03/1972,0.0,47,31,False
08/03/1972,0.0,55,37,False
09/03/1972,0.6,52,46,True
10/03/1972,0.3,57,50,True
11/03/1972,0.53,55,49,True
12/03/1972,0.93,56,50,True
13/03/1972,0.11,56,48,True
14/03/1972,0.0,57,47,False
15/03/1972,0.05,58,50,True
16/03/1972,0.0,66,49,False
17/03/1972,0.0,65,45,False
18/03/1972,0.06,54,46,True
19/03/1972,0.14,56,42,True
20/03/1972,0.0,56,42,False
21/03/1972,0.14,55,44,True
22/03/1972,0.22,52,41,True
23/03/1972,0.0,51,37,False
24/03/1972,0.25,48,35,True
25/03/1972,0.01,46,34,True
26/03/1972,0.0,46,33,False
27/03/1972,0.0,47,40,False
28/03/1972,0.0,51,36,False
29/03/1972,0.0,56,34,False
30/03/1972,0.0,58,38,False
31/03/1972,0.04,58,43,True
01/04/1972,0.2,50,41,True
02/04/1972,0.0,53,38,False
03/04/1972,0.0,63,37,False
04/04/1972,0.5,58,47,True
05/04/1972,0.79,60,46,True
06/04/1972,0.29,54,40,True
07/04/1972,0.09,48,37,True
08/04/1972,0.5,45,37,True
09/04/1972,0.0,53,37,False
10/04/1972,0.07,54,34,True
11/04/1972,0.09,50,38,True
12/04/1972,0.17,45,38,True
13/04/1972,0.0,55,40,False
14/04/1972,0.0,52,44,False
15/04/1972,0.05,51,40,True
16/04/1972,0.32,49,34,True
17/04/1972,0.23,47,34,True
18/04/1972,0.0,52,37,False
19/04/1972,0.02,54,37,True
20/04/1972,0.16,51,44,True
21/04/1972,0.02,51,39,True
22/04/1972,0.0,55,35,False
23/04/1972,0.0,68,45,False
24/04/1972,0.22,56,45,True
25/04/1972,0.0,56,43,False
26/04/1972,0.0,62,43,False
27/04/1972,0.34,77,43,True
28/04/1972,0.06,51,42,True
29/04/1972,0.0,54,38,False
30/04/1972,0.0,55,39,False
01/05/1972,0.0,62,41,False
02/05/1972,0.0,66,47,False
03/05/1972,0.0,66,48,False
04/05/1972,0.0,69,48,False
05/05/1972,0.0,74,50,False
06/05/1972,0.0,56,50,False
07/05/1972,0.0,60,48,False
08/05/1972,0.24,58,49,True
09/05/1972,0.0,60,46,False
10/05/1972,0.0,65,47,False
11/05/1972,0.0,73,50,False
12/05/1972,0.0,78,50,False
13/05/1972,0.0,78,56,False
14/05/1972,0.0,73,52,False
15/05/1972,0.07,60,50,True
16/05/1972,0.01,63,50,True
17/05/1972,0.21,55,45,True
18/05/1972,0.05,61,44,True
19/05/1972,0.0,71,46,False
20/05/1972,0.0,79,55,False
21/05/1972,0.11,58,52,True
22/05/1972,0.0,60,46,False
23/05/1972,0.0,58,43,False
24/05/1972,0.0,60,42,False
25/05/1972,0.0,67,45,False
26/05/1972,0.0,82,48,False
27/05/1972,0.0,86,57,False
28/05/1972,0.0,91,60,False
29/05/1972,0.0,73,55,False
30/05/1972,0.0,73,50,False
31/05/1972,0.0,62,50,False
01/06/1972,0.0,67,50,False
02/06/1972,0.0,74,49,False
03/06/1972,0.0,75,51,False
04/06/1972,0.0,76,49,False
05/06/1972,0.0,75,52,False
06/06/1972,0.0,77,55,False
07/06/1972,0.09,69,55,True
08/06/1972,0.01,78,54,True
